Name,"Whole Numbers, Decimals, Fractions, and Geometry"
Description,"Math covering whole number operations, algebraic reasoning, financial literacy, decimal place value, adding and subtracting decimals, decimal multiplication and division, fractions, geometry, measurement, volume, perimeter, area, and patterns on a coordinate plane."
Publisher,Khan Academy
Grade Level,5th Grade
Link,https://www.khanacademy.org/math/grade-5-math-tx

Title,Description,Action,URL
Understanding the coordinate plane,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:intro-to-the-coordinate-plane/e/understanding-the-coordinate-plane
Coordinate plane relationships,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:intro-to-the-coordinate-plane/v/coordinate-plane-relationships
Coordinate plane relationships,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:intro-to-the-coordinate-plane/e/coordinate-plane-relationships
Graph points review (positive numbers only),,Read,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:intro-to-the-coordinate-plane/a/graph-points-review
Unit 13: Quiz 1,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:intro-to-the-coordinate-plane/quiz/x630b35db1de6a0df:patterns-on-a-coordinate-plane-quiz-1
Coordinate plane graphing word problem,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:coordinate-plane-word-problems/v/coordinate-plane-word-problem-example
Interpreting plotted points,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:coordinate-plane-word-problems/v/interpreting-plotted-points
Distance between points in first quadrant,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:coordinate-plane-word-problems/e/distance-between-points-in-first-quadrant-of-coordinate-plane
Coordinate plane word problems (quadrant 1),,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:coordinate-plane-word-problems/e/coordinate-plane-word-problems--quadrant-1---basic-
Coordinate plane word problems practice (quadrant 1),,Read,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:coordinate-plane-word-problems/a/coordinate-plane-word-problems-practice
Unit 13: Quiz 2,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:coordinate-plane-word-problems/quiz/x630b35db1de6a0df:patterns-on-a-coordinate-plane-quiz-2
Graphing patterns on coordinate plane,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/v/relationships-between-patterns
Interpreting patterns on coordinate plane,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/v/interpreting-relationships-between-patterns
Interpreting relationships in ordered pairs,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/v/interpreting-and-graphing-relationships-between-patterns
Graphing sequence relationships,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/v/sequence-relationship-example
Rules that relate 2 variables,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/e/write-a-2-variable-relationship
Tables from rules that relate 2 variables,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/e/create-a-table-or-coordinates-from-a-given-rule
Graphs of rules that relate 2 variables,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/e/graph-a-2-variable-relationship
Extend patterns,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/e/extend-patterns
Relationships between 2 patterns,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/e/visualizing-and-interpreting-relationships-between-patterns
Additive and multiplicative relationships,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/v/additive-and-multiplicative-relationships
Additive and multiplicative relationships patterns,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/e/additive-and-multiplicative-relationships-patterns
Unit 13: Quiz 3,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/quiz/x630b35db1de6a0df:patterns-on-a-coordinate-plane-quiz-3
Unit 13 Test,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:patterns-on-a-coordinate-plane/x630b35db1de6a0df:patterns-on-the-coordinate-plane/test/x630b35db1de6a0df:patterns-on-a-coordinate-plane-unit-test
Creating picture and bar graphs,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/v/creating-picture-and-bar-graphs-2-exercise-examples
Creating bar graphs,,Read,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/a/create-bar-graphs
Create bar graphs,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/e/creating_bar_charts_1
Reading bar graphs: movies,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/v/more-solving-problems-with-bar-graphs
Reading bar graphs: bikes,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/v/solving-problems-with-bar-graphs-2
Read bar graphs,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/e/solving-problems-with-bar-graphs-3
Reading bar graphs,,Read,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/a/read-bar-graphs
Interpreting bar graphs: colors,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/v/interpreting-bar-graphs-colors-math-3rd-grade-khan-academy
Read bar graphs (2-step problems),,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/e/reading_bar_charts_2
Unit 14: Quiz 1,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:bar-graphs/quiz/x630b35db1de6a0df:representing-data-quiz-1
Making line plots with fractional data,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/v/making-line-plots-with-fractional-data
Graph data on line plots (through 1/8 of a unit),,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/e/graph-data-on-line-plots--through-1-8-of-a-unit-
Measuring lengths to nearest 1/4 unit,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/v/measuring-lengths-to-nearest-1-4-unit
Measure lengths to nearest 1/4 unit,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/e/measure-lengths-to-nearest-1-4-unit
Reading a line plot with fractions,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/v/interpreting-data-in-line-plots
Interpreting line plots with fractions,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/v/interpreting-line-plots-with-fractions
Interpret line plots,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/e/interpret-line-plots
Interpret line plots with fraction addition and subtraction,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/e/interpreting-line-plots-with-fraction-addition-and-subtraction
Line plot distribution: trail mix,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/v/redistributing-trail-mix
Interpret dot plots with fraction operations,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/e/interpreting-line-plots-with-fraction-multiplication-and-division
Unit 14: Quiz 2,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:dot-plots/quiz/x630b35db1de6a0df:representing-data-quiz-2
Representing data,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:frequency-tables/v/ways-to-represent-data
Frequency tables & dot plots,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:frequency-tables/v/frequency-tables-and-dot-plots
Creating frequency tables,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:frequency-tables/e/creating-frequency-tables
Reading dot plots & frequency tables,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:frequency-tables/e/analyzing-with-dot-plots
Stem-and-leaf plots,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:stem-and-leaf-plots/v/u08-l1-t2-we3-stem-and-leaf-plots
Reading stem and leaf plots,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:stem-and-leaf-plots/v/reading-stem-and-leaf-plots
Reading stem and leaf plots,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:stem-and-leaf-plots/e/reading_stem_and_leaf_plots
Constructing scatterplots,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:scatterplots/v/constructing-scatterplots
Understanding scatterplots,,Watch,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:scatterplots/v/understanding-scatterplots
Understand scatterplots,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:scatterplots/e/understand-scatterplots
Unit 14: Quiz 3,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:scatterplots/quiz/x630b35db1de6a0df:representing-data-quiz-3
Unit 14 Test,,Do,https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:scatterplots/test/x630b35db1de6a0df:representing-data-unit-test
